escenario;cliente;prod_cod;prod_nom;prod_n2;prod_n3;prod_prov;fec_cod;fec_anno;fec_mes;fec_dia;fec_dia_sem;can_n2;can_n3;geo_mun;geo_dep;valor;cantidad;cliente_top;cliente_top_canal;cliente_top_municipio;producto_top;producto_top_canal;producto_top_municipio
1;4430489;P-3363;Producto -3363;LECHE CONDENSADA;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;16648;1;S;S;S;N;N;N
1;4430489;P-3425;Producto -3425;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;76701;6;S;S;S;N;N;N
1;4430489;P-3429;Producto -3429;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;29050;4;S;S;S;S;N;N
1;4430489;P-3384;Producto -3384;LECHE CONDENSADA;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;43563;6;S;S;S;N;N;N
1;4430489;P-3493;Producto -3493;GALLETAS;ALIMENTOS;PR-201;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;-38762;-6;S;S;S;N;N;N
1;4430489;P-3429;Producto -3429;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;43576;6;S;S;S;S;N;N
1;4430489;P-3476;Producto -3476;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;159146;6;S;S;S;N;N;N
1;4430489;P-3229;Producto -3229;ALIMENTOS PARA BEBES;BEBES Y NINOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;143365;12;S;S;S;N;N;N
1;4430489;P-3280;Producto -3280;LECHE CONDENSADA;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;123357;12;S;S;S;N;N;N
1;4430489;P-3363;Producto -3363;LECHE CONDENSADA;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;16648;1;S;S;S;N;N;N
1;4430489;P-3265;Producto -3265;CAFE;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;37426;4;S;S;S;S;N;N
1;4430489;P-3281;Producto -3281;CREMA DE LECHE;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;53265;6;S;S;S;N;N;N
1;4430489;P-3375;Producto -3375;MODIFICADORES DE LECHE;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;27172;2;S;S;S;N;N;N
1;4430489;P-3448;Producto -3448;LECHE EN POLVO;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;94118;3;S;S;S;N;N;N
1;4430489;P-3288;Producto -3288;FORMULAS INFANTILES;BEBES Y NINOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;60618;2;S;S;S;N;N;N
1;4430489;P-3693;Producto -3693;ALIMENTO PARA PERROS SECO;MASCOTAS Y ANIMALES;PR-064;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;72491;18;S;S;S;N;N;N
1;4430489;P-3312;Producto -3312;FORMULAS INFANTILES;BEBES Y NINOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;64976;2;S;S;S;N;N;N
1;4430489;P-3365;Producto -3365;CAFE;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;55149;4;S;S;S;N;N;N
1;4430489;P-3306;Producto -3306;LECHE EN POLVO;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;75078;2;S;S;S;N;N;N
1;4430489;P-3470;Producto -3470;LECHE CONDENSADA;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;28610;12;S;S;S;N;N;N
1;4430489;P-3697;Producto -3697;ALIMENTO PARA GATOS SECO;MASCOTAS Y ANIMALES;PR-064;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;7310303;65;S;S;S;S;S;S
1;4430489;P-3717;Producto -3717;ALIMENTO PARA GATOS SECO;MASCOTAS Y ANIMALES;PR-064;20220930;2022;09;30;VIERNES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;22493240;200;S;S;S;S;S;S
1;4430489;P-3279;Producto -3279;LECHE EN POLVO;ALIMENTOS;PR-201;20220906;2022;09;06;MARTES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;-528822;-30;S;S;S;N;N;N
1;4430489;P-3717;Producto -3717;ALIMENTO PARA GATOS SECO;MASCOTAS Y ANIMALES;PR-064;20220920;2022;09;20;MARTES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;-1686993;-15;S;S;S;S;S;S
1;4430489;P-3391;Producto -3391;GALLETAS;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;147590;6;S;S;S;S;S;S
1;4430489;P-3327;Producto -3327;MODIFICADORES DE LECHE;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;13242;1;S;S;S;N;N;N
1;4430489;P-3410;Producto -3410;LECHE CONDENSADA;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;54277;24;S;S;S;N;N;N
1;4430489;P-3286;Producto -3286;SOPAS INSTANTANEAS;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;13808;6;S;S;S;N;N;N
1;4430489;P-3742;Producto -3742;ALIMENTO PARA PERROS SECO;MASCOTAS Y ANIMALES;PR-064;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;72491;18;S;S;S;N;N;N
1;4430489;P-3367;Producto -3367;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;34575;2;S;S;S;S;S;N
1;4430489;P-3360;Producto -3360;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;136078;2;S;S;S;N;N;N
1;4430489;P-3477;Producto -3477;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;184591;6;S;S;S;N;N;N
1;4430489;P-3448;Producto -3448;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;31373;1;S;S;S;N;N;N
1;4430489;P-3279;Producto -3279;LECHE EN POLVO;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;39438;2;S;S;S;N;N;N
1;4430489;P-3384;Producto -3384;LECHE CONDENSADA;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;87126;12;S;S;S;N;N;N
1;4430489;P-3717;Producto -3717;ALIMENTO PARA GATOS SECO;MASCOTAS Y ANIMALES;PR-064;20220919;2022;09;19;LUNES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;7310303;65;S;S;S;S;S;S
1;4430489;P-3257;Producto -3257;FORMULAS INFANTILES;BEBES Y NINOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;79724;2;S;S;S;S;S;S
1;4430489;P-3377;Producto -3377;BASES PARA PREPARAR SOPAS Y CREMAS;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;13808;6;S;S;S;N;N;N
1;4430489;P-3253;Producto -3253;LECHE CONDENSADA;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;56818;6;S;S;S;N;N;N
1;4430489;P-3307;Producto -3307;CAFE;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;98679;4;S;S;S;N;N;N
1;4430489;P-3743;Producto -3743;ALIMENTO PARA PERROS SECO;MASCOTAS Y ANIMALES;PR-064;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;72491;18;S;S;S;N;N;N
1;4430489;P-3285;Producto -3285;SOPAS INSTANTANEAS;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;14324;12;S;S;S;N;N;N
1;4430489;P-3387;Producto -3387;GALLETAS;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;88164;24;S;S;S;N;N;N
1;4430489;P-3348;Producto -3348;MODIFICADORES DE LECHE;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;11029;4;S;S;S;N;N;N
1;4430489;P-3438;Producto -3438;FORMULAS INFANTILES;BEBES Y NINOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;31918;6;S;S;S;N;N;N
1;4430489;P-3348;Producto -3348;MODIFICADORES DE LECHE;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;16544;6;S;S;S;N;N;N
1;4430489;P-3398;Producto -3398;LECHE EN POLVO;ALIMENTOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;88214;6;S;S;S;N;N;N
1;4430489;P-3347;Producto -3347;BASES EN POLVO PARA SALSAS;ALIMENTOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;28723;12;S;S;S;N;N;N
1;4430489;P-3316;Producto -3316;FORMULAS INFANTILES;BEBES Y NINOS;PR-201;20220928;2022;09;28;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;24135;1;S;S;S;N;N;N
1;4430489;P-3316;Producto -3316;FORMULAS INFANTILES;BEBES Y NINOS;PR-201;20220914;2022;09;14;MIERCOLES;SUPERMERCADOS;SUPERMERCADOS;CHINACOTA;Norte de Santander;24135;1;S;S;S;N;N;N
1;4541208;P-4326;Producto -4326;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220928;2022;09;28;MIERCOLES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;2229438;600;S;S;S;S;S;N
1;4541208;P-4326;Producto -4326;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;2392930;644;S;S;S;S;S;N
1;4541208;P-4346;Producto -4346;PROTECTORES DIARIOS;CUIDADO PERSONAL;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;1112277;100;S;S;S;S;S;N
1;4541208;P-4284;Producto -4284;PROTECTORES DIARIOS;CUIDADO PERSONAL;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;521086;360;S;S;S;N;N;N
1;4541208;P-4276;Producto -4276;PAPEL HIGIENICO;HOGAR;PR-241;20220930;2022;09;30;VIERNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;13950336;9600;S;S;S;S;S;S
1;4541208;P-4276;Producto -4276;PAPEL HIGIENICO;HOGAR;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;3278329;2256;S;S;S;S;S;S
1;4541208;P-13694;Producto -13694;OFERTAS;OFERTAS;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;198659;142;S;S;S;N;N;N
1;4541208;P-4326;Producto -4326;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220926;2022;09;26;LUNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;4458876;1200;S;S;S;S;S;N
1;4541208;P-13694;Producto -13694;OFERTAS;OFERTAS;PR-241;20220930;2022;09;30;VIERNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;839406;600;S;S;S;N;N;N
1;4541208;P-13694;Producto -13694;OFERTAS;OFERTAS;PR-241;20220926;2022;09;26;LUNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;209852;150;S;S;S;N;N;N
1;4541208;P-4321;Producto -4321;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;397917;144;S;S;S;N;N;N
1;4541208;P-13511;Producto -13511;OFERTAS;OFERTAS;PR-241;20220926;2022;09;26;LUNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;937615;84;S;S;S;N;N;N
1;4541208;P-13511;Producto -13511;OFERTAS;OFERTAS;PR-241;20220928;2022;09;28;MIERCOLES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;468807;42;S;S;S;N;N;N
1;4541208;P-13527;Producto -13527;OFERTAS;OFERTAS;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;107955;24;S;S;S;N;N;N
1;4541208;P-13511;Producto -13511;OFERTAS;OFERTAS;PR-241;20220924;2022;09;24;SABADO;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;513456;46;S;S;S;N;N;N
1;4541208;P-4276;Producto -4276;PAPEL HIGIENICO;HOGAR;PR-241;20220926;2022;09;26;LUNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;3487584;2400;S;S;S;S;S;S
1;4964102;P-13694;Producto -13694;OFERTAS;OFERTAS;PR-241;20220930;2022;09;30;VIERNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;419703;300;S;S;S;N;N;N
1;4964102;P-4327;Producto -4327;TOALLAS HIGIENICAS;CUIDADO PERSONAL;PR-241;20220930;2022;09;30;VIERNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;641074;240;S;S;S;N;N;N
1;4964102;P-4276;Producto -4276;PAPEL HIGIENICO;HOGAR;PR-241;20220930;2022;09;30;VIERNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;6835680;4800;S;S;S;S;S;S
1;4964102;P-13546;Producto -13546;OFERTAS;OFERTAS;PR-241;20220930;2022;09;30;VIERNES;MAYORISTA;MAYORISTA;CUCUTA;Norte de Santander;915340;84;S;S;S;N;N;N
